boletim_pk;hora
121677;10.1666666667
121678;14.2333333333
121679;19.3166666667
121680;17.2833333333
121681;7.1166666667
121682;18.3
121683;18.3
121684;10.1666666667
121685;18.3
121686;15.25
121687;18.3
121688;18.3
121689;10.1666666667
121690;20.3333333333
121691;19.3166666667
121692;13.2166666667
121693;20.3333333333
121694;19.3166666667
121695;22.3666666667
121696;12.2
121697;13.2166666667
121698;17.2833333333
121699;22.3666666667
121700;1.0166666667
121701;19.3166666667
121702;13.2166666667
121703;6.1
121704;6.1
121705;14.2333333333
121706;7.1166666667
121707;16.2666666667
121708;6.1
121709;13.2166666667
121710;13.2166666667
121711;16.2666666667
121712;13.2166666667
121713;14.2333333333
121714;17.2833333333
121715;10.1666666667
121716;8.1333333333
121717;14.2333333333
121718;12.2
121719;16.2666666667
121720;16.2666666667
121721;20.3333333333
121722;5.0833333333
121723;9.15
121724;9.15
121725;12.2
121726;19.3166666667
121727;12.2
121728;20.3333333333
121729;20.3333333333
121730;17.2833333333
121731;18.3
121732;18.3
121733;20.3333333333
121734;12.2
121735;14.2333333333
121736;11.1833333333
121737;19.3166666667
121738;12.2
121739;23.3833333333
121740;13.2166666667
121741;11.1833333333
121742;21.35
121743;10.1666666667
121744;15.25
121745;18.3
121746;17.2833333333
121747;18.3
121748;15.25
121749;12.2
121750;21.35
121751;20.3333333333
121752;13.2166666667
121753;22.3666666667
121754;13.2166666667
121755;15.25
121756;6.1
121757;15.25
121758;8.1333333333
121759;17.2833333333
121760;17.2833333333
121761;7.1166666667
121762;6.1
121763;21.35
121764;15.25
121765;14.2333333333
121766;11.1833333333
121767;13.2166666667
121768;21.35
121769;17.2833333333
121770;18.3
121771;9.15
121772;22.3666666667
121773;18.3
121774;19.3166666667
121775;9.15
121776;8.1333333333
121777;8.1333333333
121778;19.3166666667
121779;19.3166666667
121780;18.3
121781;19.3166666667
121782;10.1666666667
121783;19.3166666667
121784;20.3333333333
121785;12.2
121786;2.0333333333
121787;21.35
121788;11.1833333333
121789;10.1666666667
121790;19.3166666667
121791;12.2
121792;23.3833333333
121793;23.3833333333
121794;12.2
121795;0.0
121796;23.3833333333
121797;11.1833333333
121798;13.2166666667
121799;0.0
121800;21.35
121801;4.0666666667
121802;7.1166666667
121803;22.3666666667
121804;13.2166666667
121805;13.2166666667
121806;13.2166666667
121807;8.1333333333
121808;14.2333333333
121809;12.2
121810;8.1333333333
121811;12.2
121812;10.1666666667
121813;10.1666666667
121814;16.2666666667
121815;10.1666666667
121816;12.2
121817;7.1166666667
121818;12.2
121819;13.2166666667
121820;13.2166666667
121821;11.1833333333
121822;15.25
121823;14.2333333333
121824;13.2166666667
121825;15.25
121826;23.3833333333
121827;14.2333333333
121828;11.1833333333
121829;16.2666666667
121830;13.2166666667
121831;14.2333333333
121832;21.35
121833;14.2333333333
121834;17.2833333333
121835;11.1833333333
121836;17.2833333333
121837;12.2
121838;12.2
121839;17.2833333333
121840;15.25
121841;11.1833333333
121842;17.2833333333
121843;18.3
121844;16.2666666667
121845;18.3
121846;13.2166666667
121847;19.3166666667
121848;19.3166666667
121849;17.2833333333
121850;14.2333333333
121851;19.3166666667
121852;18.3
121853;19.3166666667
121854;18.3
121855;18.3
121856;18.3
121857;1.0166666667
121858;17.2833333333
121859;20.3333333333
121860;20.3333333333
121861;18.3
121862;21.35
121863;20.3333333333
121864;22.3666666667
121865;0.0
121866;0.0
121867;1.0166666667
121868;11.1833333333
121869;1.0166666667
121870;1.0166666667
121871;2.0333333333
121872;13.2166666667
121873;13.2166666667
121874;8.1333333333
121875;3.05
121876;7.1166666667
121877;14.2333333333
121878;6.1
121879;8.1333333333
121880;5.0833333333
121881;8.1333333333
121882;14.2333333333
121883;13.2166666667
121884;15.25
121885;8.1333333333
121886;12.2
121887;10.1666666667
121888;5.0833333333
121889;8.1333333333
121890;19.3166666667
121891;11.1833333333
121892;7.1166666667
121893;11.1833333333
121894;12.2
121895;8.1333333333
121896;6.1
121897;6.1
121898;10.1666666667
121899;21.35
121900;15.25
121901;15.25
121902;16.2666666667
121903;7.1166666667
121904;16.2666666667
121905;14.2333333333
121906;17.2833333333
121907;21.35
121908;11.1833333333
121909;18.3
121910;17.2833333333
121911;8.1333333333
121912;18.3
121913;13.2166666667
121914;16.2666666667
121915;16.2666666667
121916;14.2333333333
121917;18.3
121918;7.1166666667
121919;12.2
121920;13.2166666667
121921;13.2166666667
121922;8.1333333333
121923;20.3333333333
121924;19.3166666667
121925;5.0833333333
121926;14.2333333333
121927;14.2333333333
121928;14.2333333333
121929;9.15
121930;15.25
121931;14.2333333333
121932;22.3666666667
121933;16.2666666667
121934;22.3666666667
121935;14.2333333333
121936;12.2
121937;15.25
121938;1.0166666667
121939;3.05
121940;16.2666666667
121941;16.2666666667
121942;4.0666666667
121943;16.2666666667
121944;7.1166666667
121945;18.3
121946;13.2166666667
121947;9.15
121948;16.2666666667
121949;18.3
121950;15.25
121951;18.3
121952;19.3166666667
121953;18.3
121954;8.1333333333
121955;15.25
121956;7.1166666667
121957;13.2166666667
121958;21.35
121959;15.25
121960;20.3333333333
121961;8.1333333333
121962;18.3
121963;10.1666666667
121964;23.3833333333
121965;23.3833333333
121966;13.2166666667
121967;23.3833333333
121968;1.0166666667
121969;3.05
121970;3.05
121971;2.0333333333
121972;20.3333333333
121973;12.2
121974;6.1
121975;14.2333333333
121976;9.15
121977;23.3833333333
121978;8.1333333333
121979;9.15
121980;21.35
121981;15.25
121982;15.25
121983;11.1833333333
121984;7.1166666667
121985;11.1833333333
121986;11.1833333333
121987;10.1666666667
121988;10.1666666667
121989;16.2666666667
121990;11.1833333333
121991;12.2
121992;16.2666666667
121993;19.3166666667
121994;12.2
121995;13.2166666667
121996;17.2833333333
121997;15.25
121998;15.25
121999;15.25
122000;14.2333333333
122001;20.3333333333
122002;14.2333333333
122003;15.25
122004;20.3333333333
122005;20.3333333333
122006;15.25
122007;15.25
122008;21.35
122009;15.25
122010;5.0833333333
122011;15.25
122012;17.2833333333
122013;13.2166666667
122014;21.35
122015;14.2333333333
122016;16.2666666667
122017;18.3
122018;0.0
122019;23.3833333333
122020;18.3
122021;16.2666666667
122022;15.25
122023;17.2833333333
122024;2.0333333333
122025;19.3166666667
122026;17.2833333333
122027;5.0833333333
122028;19.3166666667
122029;20.3333333333
122030;7.1166666667
122031;5.0833333333
122032;16.2666666667
122033;13.2166666667
122034;7.1166666667
122035;21.35
122036;22.3666666667
122037;16.2666666667
122038;15.25
122039;11.1833333333
122040;7.1166666667
122041;22.3666666667
122042;22.3666666667
122043;21.35
122044;22.3666666667
122045;16.2666666667
122046;2.0333333333
122047;3.05
122048;3.05
122049;2.0333333333
122050;16.2666666667
122051;0.0
122052;12.2
122053;14.2333333333
122054;8.1333333333
122055;14.2333333333
122056;8.1333333333
122057;7.1166666667
122058;14.2333333333
122059;7.1166666667
122060;9.15
122061;9.15
122062;15.25
122063;16.2666666667
122064;10.1666666667
122065;16.2666666667
122066;18.3
122067;15.25
122068;17.2833333333
122069;13.2166666667
122070;18.3
122071;11.1833333333
122072;10.1666666667
122073;17.2833333333
122074;17.2833333333
122075;15.25
122076;16.2666666667
122077;16.2666666667
122078;14.2333333333
122079;10.1666666667
122080;16.2666666667
122081;16.2666666667
122082;15.25
122083;16.2666666667
122084;15.25
122085;19.3166666667
122086;17.2833333333
122087;18.3
122088;16.2666666667
122089;20.3333333333
122090;19.3166666667
122091;18.3
122092;22.3666666667
122093;9.15
122094;17.2833333333
122095;18.3
122096;21.35
122097;15.25
122098;22.3666666667
122099;14.2333333333
122100;20.3333333333
122101;22.3666666667
122102;17.2833333333
122103;19.3166666667
122104;21.35
122105;4.0666666667
122106;16.2666666667
122107;7.1166666667
122108;15.25
122109;8.1333333333
122110;1.0166666667
122111;16.2666666667
122112;8.1333333333
122113;18.3
122114;8.1333333333
122115;6.1
122116;7.1166666667
122117;6.1
122118;17.2833333333
122119;13.2166666667
122120;13.2166666667
122121;14.2333333333
122122;10.1666666667
122123;13.2166666667
122124;13.2166666667
122125;15.25
122126;16.2666666667
122127;12.2
122128;16.2666666667
122129;14.2333333333
122130;15.25
122131;15.25
122132;19.3166666667
122133;16.2666666667
122134;19.3166666667
122135;19.3166666667
122136;18.3
122137;15.25
122138;15.25
122139;19.3166666667
122140;16.2666666667
122141;20.3333333333
122142;18.3
122143;17.2833333333
122144;17.2833333333
122145;14.2333333333
122146;11.1833333333
122147;21.35
122148;18.3
122149;18.3
122150;19.3166666667
122151;17.2833333333
122152;18.3
122153;19.3166666667
122154;21.35
122155;22.3666666667
122156;20.3333333333
122157;21.35
122158;18.3
122159;19.3166666667
122160;18.3
122161;18.3
122162;23.3833333333
122163;17.2833333333
122164;2.0333333333
122165;17.2833333333
122166;8.1333333333
122167;2.0333333333
122168;0.0
122169;5.0833333333
122170;10.1666666667
122171;13.2166666667
122172;17.2833333333
122173;7.1166666667
122174;21.35
122175;19.3166666667
122176;9.15
122177;10.1666666667
122178;13.2166666667
122179;9.15
122180;13.2166666667
122181;17.2833333333
122182;15.25
122183;13.2166666667
122184;15.25
122185;10.1666666667
122186;16.2666666667
122187;17.2833333333
122188;12.2
122189;11.1833333333
122190;17.2833333333
122191;17.2833333333
122192;12.2
122193;17.2833333333
122194;12.2
122195;14.2333333333
122196;17.2833333333
122197;17.2833333333
122198;17.2833333333
122199;17.2833333333
122200;12.2
122201;14.2333333333
122202;18.3
122203;8.1333333333
122204;18.3
122205;11.1833333333
122206;17.2833333333
122207;20.3333333333
122208;9.15
122209;18.3
122210;19.3166666667
122211;3.05
122212;19.3166666667
122213;0.0
122214;13.2166666667
122215;19.3166666667
122216;13.2166666667
122217;0.0
122218;14.2333333333
122219;19.3166666667
122220;15.25
122221;20.3333333333
122222;23.3833333333
122223;22.3666666667
122224;16.2666666667
122225;20.3333333333
122226;15.25
122227;19.3166666667
122228;16.2666666667
122229;18.3
122230;17.2833333333
122231;18.3
122232;8.1333333333
122233;19.3166666667
122234;18.3
122235;22.3666666667
122236;7.1166666667
122237;17.2833333333
122238;11.1833333333
122239;17.2833333333
122240;18.3
122241;20.3333333333
122242;17.2833333333
122243;15.25
122244;18.3
122245;14.2333333333
122246;10.1666666667
122247;9.15
122248;22.3666666667
122249;13.2166666667
122250;21.35
122251;14.2333333333
122252;22.3666666667
122253;11.1833333333
122254;22.3666666667
122255;21.35
122256;1.0166666667
122257;13.2166666667
122258;0.0
122259;0.0
122260;23.3833333333
122261;19.3166666667
122262;23.3833333333
122263;17.2833333333
122264;18.3
122265;18.3
122266;8.1333333333
122267;19.3166666667
122268;14.2333333333
122269;21.35
122270;8.1333333333
122271;8.1333333333
122272;6.1
122273;12.2
122274;18.3
122275;15.25
122276;8.1333333333
122277;1.0166666667
122278;10.1666666667
122279;10.1666666667
122280;22.3666666667
122281;10.1666666667
122282;22.3666666667
122283;23.3833333333
122284;11.1833333333
122285;15.25
122286;13.2166666667
122287;10.1666666667
122288;18.3
122289;12.2
122290;15.25
122291;17.2833333333
122292;18.3
122293;14.2333333333
122294;22.3666666667
122295;15.25
122296;4.0666666667
122297;13.2166666667
122298;16.2666666667
122299;14.2333333333
122300;22.3666666667
122301;17.2833333333
122302;22.3666666667
122303;18.3
122304;17.2833333333
122305;12.2
122306;13.2166666667
122307;14.2333333333
122308;18.3
122309;12.2
122310;17.2833333333
122311;15.25
122312;17.2833333333
122313;12.2
122314;19.3166666667
122315;18.3
122316;16.2666666667
122317;19.3166666667
122318;13.2166666667
122319;14.2333333333
122320;14.2333333333
122321;18.3
122322;23.3833333333
122323;16.2666666667
122324;18.3
122325;20.3333333333
122326;18.3
122327;12.2
122328;18.3
122329;0.0
122330;20.3333333333
122331;20.3333333333
122332;17.2833333333
122333;16.2666666667
122334;16.2666666667
122335;22.3666666667
122336;8.1333333333
122337;9.15
122338;8.1333333333
122339;21.35
122340;22.3666666667
122341;21.35
122342;7.1166666667
122343;8.1333333333
122344;6.1
122345;22.3666666667
122346;23.3833333333
122347;17.2833333333
122348;11.1833333333
122349;9.15
122350;23.3833333333
122351;12.2
122352;9.15
122353;3.05
122354;8.1333333333
122355;12.2
122356;6.1
122357;16.2666666667
122358;10.1666666667
122359;21.35
122360;8.1333333333
122361;11.1833333333
122362;21.35
122363;8.1333333333
122364;12.2
122365;9.15
122366;15.25
122367;12.2
122368;12.2
122369;10.1666666667
122370;18.3
122371;10.1666666667
122372;13.2166666667
122373;14.2333333333
122374;7.1166666667
122375;14.2333333333
122376;11.1833333333
122377;12.2
122378;12.2
122379;14.2333333333
122380;16.2666666667
122381;7.1166666667
122382;6.1
122383;15.25
122384;13.2166666667
122385;14.2333333333
122386;14.2333333333
122387;15.25
122388;14.2333333333
122389;17.2833333333
122390;18.3
122391;17.2833333333
122392;19.3166666667
122393;19.3166666667
122394;22.3666666667
122395;17.2833333333
122396;18.3
122397;14.2333333333
122398;19.3166666667
122399;21.35
122400;19.3166666667
122401;21.35
122402;21.35
122403;18.3
122404;9.15
122405;22.3666666667
122406;16.2666666667
122407;23.3833333333
122408;1.0166666667
122409;21.35
122410;7.1166666667
122411;16.2666666667
122412;21.35
122413;5.0833333333
122414;7.1166666667
122415;6.1
122416;12.2
122417;23.3833333333
122418;0.0
122419;10.1666666667
122420;11.1833333333
122421;22.3666666667
122422;1.0166666667
122423;11.1833333333
122424;11.1833333333
122425;18.3
122426;11.1833333333
122427;18.3
122428;22.3666666667
122429;17.2833333333
122430;11.1833333333
122431;16.2666666667
122432;11.1833333333
122433;12.2
122434;9.15
122435;19.3166666667
122436;13.2166666667
122437;19.3166666667
122438;10.1666666667
122439;22.3666666667
122440;11.1833333333
122441;14.2333333333
122442;15.25
122443;13.2166666667
122444;14.2333333333
122445;13.2166666667
122446;7.1166666667
122447;8.1333333333
122448;11.1833333333
122449;19.3166666667
122450;11.1833333333
122451;13.2166666667
122452;12.2
122453;12.2
122454;18.3
122455;10.1666666667
122456;18.3
122457;18.3
122458;11.1833333333
122459;14.2333333333
122460;20.3333333333
122461;19.3166666667
122462;19.3166666667
122463;18.3
122464;17.2833333333
122465;19.3166666667
122466;19.3166666667
122467;12.2
122468;20.3333333333
122469;16.2666666667
122470;20.3333333333
122471;5.0833333333
122472;20.3333333333
122473;21.35
122474;17.2833333333
122475;23.3833333333
122476;21.35
122477;22.3666666667
122478;17.2833333333
122479;1.0166666667
122480;6.1
122481;3.05
122482;11.1833333333
122483;20.3333333333
122484;6.1
122485;6.1
122486;14.2333333333
122487;9.15
122488;12.2
122489;9.15
122490;12.2
122491;6.1
122492;8.1333333333
122493;12.2
122494;12.2
122495;11.1833333333
122496;14.2333333333
122497;13.2166666667
122498;12.2
122499;21.35
122500;14.2333333333
122501;12.2
122502;15.25
122503;8.1333333333
122504;14.2333333333
122505;14.2333333333
122506;14.2333333333
122507;8.1333333333
122508;15.25
122509;14.2333333333
122510;14.2333333333
122511;15.25
122512;18.3
122513;18.3
122514;7.1166666667
122515;15.25
122516;19.3166666667
122517;5.0833333333
122518;9.15
122519;21.35
122520;18.3
122521;22.3666666667
122522;11.1833333333
122523;21.35
122524;8.1333333333
122525;8.1333333333
122526;6.1
122527;21.35
122528;18.3
122529;15.25
122530;22.3666666667
122531;22.3666666667
122532;9.15
122533;18.3
122534;22.3666666667
122535;23.3833333333
122536;10.1666666667
122537;17.2833333333
122538;8.1333333333
122539;23.3833333333
122540;0.0
122541;8.1333333333
122542;11.1833333333
122543;4.0666666667
122544;17.2833333333
122545;14.2333333333
122546;10.1666666667
122547;6.1
122548;11.1833333333
122549;11.1833333333
122550;10.1666666667
122551;7.1166666667
122552;10.1666666667
122553;9.15
122554;8.1333333333
122555;11.1833333333
122556;9.15
122557;8.1333333333
122558;15.25
122559;9.15
122560;12.2
122561;13.2166666667
122562;16.2666666667
122563;6.1
122564;11.1833333333
122565;22.3666666667
122566;11.1833333333
122567;10.1666666667
122568;7.1166666667
122569;9.15
122570;10.1666666667
122571;21.35
122572;10.1666666667
122573;9.15
122574;12.2
122575;22.3666666667
122576;12.2
122577;9.15
122578;15.25
122579;9.15
122580;5.0833333333
122581;9.15
122582;20.3333333333
122583;8.1333333333
122584;21.35
122585;21.35
122586;12.2
122587;11.1833333333
122588;14.2333333333
122589;12.2
122590;7.1166666667
122591;12.2
122592;11.1833333333
122593;7.1166666667
122594;13.2166666667
122595;10.1666666667
122596;11.1833333333
122597;23.3833333333
122598;13.2166666667
122599;6.1
122600;20.3333333333
122601;8.1333333333
122602;8.1333333333
122603;14.2333333333
122604;10.1666666667
122605;12.2
122606;13.2166666667
122607;12.2
122608;23.3833333333
122609;13.2166666667
122610;12.2
122611;0.0
122612;11.1833333333
122613;12.2
122614;14.2333333333
122615;5.0833333333
122616;15.25
122617;12.2
122618;6.1
122619;14.2333333333
122620;14.2333333333
122621;14.2333333333
122622;9.15
122623;9.15
122624;12.2
122625;5.0833333333
122626;13.2166666667
122627;15.25
122628;18.3
122629;6.1
122630;14.2333333333
122631;14.2333333333
122632;17.2833333333
122633;12.2
122634;17.2833333333
122635;16.2666666667
122636;13.2166666667
122637;16.2666666667
122638;17.2833333333
122639;17.2833333333
122640;14.2333333333
122641;12.2
122642;14.2333333333
122643;17.2833333333
122644;20.3333333333
122645;17.2833333333
122646;18.3
122647;18.3
122648;13.2166666667
122649;17.2833333333
122650;18.3
122651;16.2666666667
122652;15.25
122653;16.2666666667
122654;8.1333333333
122655;15.25
122656;15.25
122657;19.3166666667
122658;17.2833333333
122659;17.2833333333
122660;17.2833333333
122661;16.2666666667
122662;13.2166666667
122663;19.3166666667
122664;16.2666666667
122665;16.2666666667
122666;17.2833333333
122667;16.2666666667
122668;15.25
122669;7.1166666667
122670;20.3333333333
122671;17.2833333333
122672;15.25
122673;20.3333333333
122674;20.3333333333
122675;18.3
122676;17.2833333333
122677;19.3166666667
122678;17.2833333333
122679;18.3
122680;21.35
122681;17.2833333333
122682;8.1333333333
122683;16.2666666667
122684;15.25
122685;19.3166666667
122686;17.2833333333
122687;17.2833333333
122688;7.1166666667
122689;17.2833333333
122690;19.3166666667
122691;21.35
122692;18.3
122693;15.25
122694;7.1166666667
122695;23.3833333333
122696;22.3666666667
122697;19.3166666667
122698;9.15
122699;12.2
122700;19.3166666667
122701;21.35
122702;18.3
122703;19.3166666667
122704;21.35
122705;17.2833333333
122706;20.3333333333
122707;12.2
122708;20.3333333333
122709;0.0
122710;18.3
122711;21.35
122712;13.2166666667
122713;19.3166666667
122714;22.3666666667
122715;19.3166666667
122716;18.3
122717;19.3166666667
122718;22.3666666667
122719;18.3
122720;23.3833333333
122721;11.1833333333
122722;22.3666666667
122723;19.3166666667
122724;20.3333333333
122725;20.3333333333
122726;19.3166666667
122727;8.1333333333
122728;23.3833333333
122729;21.35
122730;8.1333333333
122731;7.1166666667
122732;6.1
122733;3.05
122734;3.05
122735;3.05
122736;5.0833333333
122737;23.3833333333
122738;5.0833333333
122739;0.0
122740;6.1
122741;22.3666666667
122742;4.0666666667
122743;4.0666666667
122744;8.1333333333
122745;5.0833333333
122746;8.1333333333
122747;22.3666666667
122748;0.0
122749;8.1333333333
122750;8.1333333333
122751;7.1166666667
122752;9.15
122753;7.1166666667
122754;9.15
122755;7.1166666667
122756;6.1
122757;9.15
122758;8.1333333333
122759;6.1
122760;10.1666666667
122761;10.1666666667
122762;10.1666666667
122763;20.3333333333
122764;8.1333333333
122765;10.1666666667
122766;21.35
122767;10.1666666667
122768;19.3166666667
122769;10.1666666667
122770;11.1833333333
122771;9.15
122772;8.1333333333
122773;11.1833333333
122774;7.1166666667
122775;8.1333333333
122776;14.2333333333
122777;8.1333333333
122778;15.25
122779;18.3
122780;11.1833333333
122781;8.1333333333
122782;9.15
122783;12.2
122784;16.2666666667
122785;11.1833333333
122786;7.1166666667
122787;6.1
122788;8.1333333333
122789;11.1833333333
122790;13.2166666667
122791;23.3833333333
122792;9.15
122793;8.1333333333
122794;12.2
122795;11.1833333333
122796;6.1
122797;1.0166666667
122798;22.3666666667
122799;13.2166666667
122800;7.1166666667
122801;14.2333333333
122802;6.1
122803;15.25
122804;12.2
122805;13.2166666667
122806;13.2166666667
122807;11.1833333333
122808;13.2166666667
122809;13.2166666667
122810;9.15
122811;14.2333333333
122812;11.1833333333
122813;13.2166666667
122814;12.2
122815;10.1666666667
122816;13.2166666667
122817;15.25
122818;14.2333333333
122819;11.1833333333
122820;12.2
122821;13.2166666667
122822;17.2833333333
122823;15.25
122824;17.2833333333
122825;10.1666666667
122826;7.1166666667
122827;7.1166666667
122828;12.2
122829;16.2666666667
122830;17.2833333333
122831;16.2666666667
122832;15.25
122833;18.3
122834;13.2166666667
122835;16.2666666667
122836;12.2
122837;20.3333333333
122838;17.2833333333
122839;17.2833333333
122840;17.2833333333
122841;20.3333333333
122842;12.2
122843;17.2833333333
122844;9.15
122845;18.3
122846;7.1166666667
122847;19.3166666667
122848;17.2833333333
122849;20.3333333333
122850;18.3
122851;16.2666666667
122852;17.2833333333
122853;18.3
122854;18.3
122855;14.2333333333
122856;17.2833333333
122857;19.3166666667
122858;16.2666666667
122859;12.2
122860;9.15
122861;18.3
122862;16.2666666667
122863;19.3166666667
122864;16.2666666667
122865;10.1666666667
122866;10.1666666667
122867;13.2166666667
122868;2.0333333333
122869;18.3
122870;19.3166666667
122871;21.35
122872;15.25
122873;14.2333333333
122874;8.1333333333
122875;13.2166666667
122876;15.25
122877;18.3
122878;15.25
122879;15.25
122880;9.15
122881;19.3166666667
122882;14.2333333333
122883;0.0
122884;18.3
122885;21.35
122886;23.3833333333
122887;22.3666666667
122888;19.3166666667
122889;21.35
122890;19.3166666667
122891;9.15
122892;23.3833333333
122893;11.1833333333
122894;1.0166666667
122895;13.2166666667
122896;21.35
122897;17.2833333333
122898;22.3666666667
122899;0.0
122900;15.25
122901;0.0
122902;21.35
122903;16.2666666667
122904;1.0166666667
122905;15.25
122906;23.3833333333
122907;22.3666666667
122908;13.2166666667
122909;5.0833333333
122910;18.3
122911;21.35
122912;20.3333333333
122913;3.05
122914;15.25
122915;2.0333333333
122916;17.2833333333
122917;17.2833333333
122918;4.0666666667
122919;16.2666666667
122920;7.1166666667
122921;7.1166666667
122922;7.1166666667
122923;13.2166666667
122924;20.3333333333
122925;15.25
122926;7.1166666667
122927;17.2833333333
122928;18.3
122929;2.0333333333
122930;12.2
122931;17.2833333333
122932;15.25
122933;18.3
122934;16.2666666667
122935;10.1666666667
122936;7.1166666667
122937;18.3
122938;21.35
122939;15.25
122940;9.15
122941;6.1
122942;8.1333333333
122943;20.3333333333
122944;18.3
122945;10.1666666667
122946;19.3166666667
122947;8.1333333333
122948;0.0
122949;12.2
122950;18.3
122951;8.1333333333
122952;11.1833333333
122953;8.1333333333
122954;18.3
122955;12.2
122956;18.3
122957;13.2166666667
122958;18.3
122959;13.2166666667
122960;10.1666666667
122961;20.3333333333
122962;17.2833333333
122963;11.1833333333
122964;10.1666666667
122965;23.3833333333
122966;13.2166666667
122967;9.15
122968;12.2
122969;13.2166666667
122970;18.3
122971;19.3166666667
122972;18.3
122973;13.2166666667
122974;13.2166666667
122975;16.2666666667
122976;8.1333333333
122977;7.1166666667
122978;23.3833333333
122979;14.2333333333
122980;15.25
122981;1.0166666667
122982;21.35
122983;10.1666666667
122984;12.2
122985;16.2666666667
122986;22.3666666667
122987;0.0
122988;15.25
122989;16.2666666667
122990;18.3
122991;18.3
122992;18.3
122993;15.25
122994;4.0666666667
122995;4.0666666667
122996;2.0333333333
122997;17.2833333333
122998;19.3166666667
122999;9.15
123000;13.2166666667
123001;17.2833333333
123002;6.1
123003;19.3166666667
123004;19.3166666667
123005;15.25
123006;8.1333333333
123007;6.1
123008;9.15
123009;1.0166666667
123010;6.1
123011;6.1
123012;11.1833333333
123013;9.15
123014;15.25
123015;12.2
123016;13.2166666667
123017;9.15
123018;8.1333333333
123019;0.0
123020;21.35
123021;11.1833333333
123022;13.2166666667
123023;21.35
123024;9.15
123025;9.15
123026;15.25
123027;17.2833333333
123028;8.1333333333
123029;9.15
123030;19.3166666667
123031;19.3166666667
123032;20.3333333333
123033;15.25
123034;16.2666666667
123035;11.1833333333
123036;21.35
123037;12.2
123038;22.3666666667
123039;21.35
123040;5.0833333333
123041;9.15
123042;10.1666666667
123043;15.25
123044;11.1833333333
123045;12.2
123046;11.1833333333
123047;23.3833333333
123048;23.3833333333
123049;11.1833333333
123050;0.0
123051;9.15
123052;17.2833333333
123053;16.2666666667
123054;19.3166666667
123055;0.0
123056;10.1666666667
123057;21.35
123058;7.1166666667
123059;10.1666666667
123060;13.2166666667
123061;21.35
123062;18.3
123063;20.3333333333
123064;10.1666666667
123065;13.2166666667
123066;13.2166666667
123067;19.3166666667
123068;17.2833333333
123069;2.0333333333
123070;3.05
123071;1.0166666667
123072;3.05
123073;12.2
123074;16.2666666667
123075;16.2666666667
123076;11.1833333333
123077;15.25
123078;4.0666666667
123079;15.25
123080;18.3
123081;11.1833333333
123082;3.05
123083;21.35
123084;15.25
123085;13.2166666667
123086;12.2
123087;21.35
123088;23.3833333333
123089;7.1166666667
123090;16.2666666667
123091;18.3
123092;6.1
123093;5.0833333333
123094;17.2833333333
123095;18.3
123096;9.15
123097;15.25
123098;5.0833333333
123099;22.3666666667
123100;23.3833333333
123101;8.1333333333
123102;15.25
123103;9.15
123104;17.2833333333
123105;17.2833333333
123106;17.2833333333
123107;17.2833333333
123108;12.2
123109;18.3
123110;8.1333333333
123111;14.2333333333
123112;19.3166666667
123113;2.0333333333
123114;18.3
123115;20.3333333333
123116;2.0333333333
123117;17.2833333333
123118;3.05
123119;11.1833333333
123120;20.3333333333
123121;18.3
123122;19.3166666667
123123;11.1833333333
123124;5.0833333333
123125;18.3
123126;14.2333333333
123127;20.3333333333
123128;9.15
123129;17.2833333333
123130;13.2166666667
123131;22.3666666667
123132;20.3333333333
123133;19.3166666667
123134;6.1
123135;20.3333333333
123136;21.35
123137;8.1333333333
123138;7.1166666667
123139;18.3
123140;14.2333333333
123141;14.2333333333
123142;18.3
123143;21.35
123144;15.25
123145;20.3333333333
123146;21.35
123147;16.2666666667
123148;15.25
123149;19.3166666667
123150;23.3833333333
123151;20.3333333333
123152;15.25
123153;23.3833333333
123154;5.0833333333
123155;20.3333333333
123156;16.2666666667
123157;22.3666666667
123158;18.3
123159;17.2833333333
123160;23.3833333333
123161;0.0
123162;20.3333333333
123163;16.2666666667
123164;21.35
123165;17.2833333333
123166;17.2833333333
123167;10.1666666667
123168;0.0
123169;23.3833333333
123170;12.2
123171;23.3833333333
123172;0.0
123173;23.3833333333
123174;18.3
123175;21.35
123176;1.0166666667
123177;2.0333333333
123178;19.3166666667
123179;13.2166666667
123180;1.0166666667
123181;3.05
123182;17.2833333333
123183;19.3166666667
123184;10.1666666667
123185;4.0666666667
123186;16.2666666667
123187;13.2166666667
123188;6.1
123189;2.0333333333
123190;19.3166666667
123191;17.2833333333
123192;7.1166666667
123193;19.3166666667
123194;19.3166666667
123195;16.2666666667
123196;16.2666666667
123197;17.2833333333
123198;10.1666666667
123199;4.0666666667
123200;4.0666666667
123201;13.2166666667
123202;20.3333333333
123203;17.2833333333
123204;20.3333333333
123205;19.3166666667
123206;17.2833333333
123207;14.2333333333
123208;23.3833333333
123209;14.2333333333
123210;10.1666666667
123211;15.25
123212;9.15
123213;19.3166666667
123214;14.2333333333
123215;20.3333333333
123216;18.3
123217;21.35
123218;9.15
123219;8.1333333333
123220;23.3833333333
123221;23.3833333333
123222;23.3833333333
123223;8.1333333333
123224;15.25
123225;12.2
123226;23.3833333333
123227;20.3333333333
123228;12.2
123229;0.0
123230;20.3333333333
123231;11.1833333333
123232;5.0833333333
123233;3.05
123234;22.3666666667
123235;12.2
123236;11.1833333333
123237;7.1166666667
123238;18.3
123239;6.1
123240;22.3666666667
